sample,aveVote,count
sub-611881_ses-14mo_task-rest_run-02_desc-T1InTask,1,1
sub-611881_ses-17mo_T1-Axial-BasalGangila-Putamen,1,1
sub-611881_ses-17mo_T1-Axial-SuperiorFrontal,1,1
sub-611881_ses-17mo_T1-Coronal-Caudate-Amygdala,1,1
sub-611881_ses-17mo_T1-Coronal-OrbitoFrontal,0,1
sub-611881_ses-17mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-611881_ses-17mo_T1-Sagittal-CorpusCallosum,1,1
sub-611881_ses-17mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-611881_ses-17mo_T2-Axial-BasalGangila-Putamen,1,1
sub-611881_ses-17mo_T2-Axial-SuperiorFrontal,0,1
sub-611881_ses-17mo_T2-Sagittal-CorpusCallosum,1,1
sub-611881_ses-17mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-611881_ses-17mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-611881_ses-17mo_desc-AtlasInT1w,0,1
sub-611881_ses-17mo_desc-T1wInAtlas,1,1
sub-611881_ses-17mo_task-rest_run-01_desc-T1InTask,1,1
sub-611881_ses-17mo_task-rest_run-01_desc-T2InTask,1,1
sub-611881_ses-17mo_task-rest_run-01_desc-TaskInT1,1,1
sub-611881_ses-17mo_task-rest_run-02_desc-T1InTask,1,1
sub-611881_ses-17mo_task-rest_run-02_desc-TaskInT2,1,1
sub-613137_ses-52mo_T1-Axial-BasalGangila-Putamen,1,4
sub-613137_ses-52mo_T1-Axial-SuperiorFrontal,0.75,4
sub-613137_ses-52mo_T1-Coronal-Caudate-Amygdala,1,4
sub-613137_ses-52mo_T1-Coronal-OrbitoFrontal,0.8,5
sub-613137_ses-52mo_T1-Coronal-PosteriorParietal-Lingual,0.75,4
sub-613137_ses-52mo_T1-Sagittal-CorpusCallosum,1,4
sub-613137_ses-52mo_T1-Sagittal-Insula-FrontoTemporal,0.75,4
sub-613137_ses-52mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-613137_ses-52mo_T2-Axial-BasalGangila-Putamen,1,4
sub-613137_ses-52mo_T2-Axial-SuperiorFrontal,1,4
sub-613137_ses-52mo_T2-Coronal-Caudate-Amygdala,1,4
sub-613137_ses-52mo_T2-Coronal-OrbitoFrontal,1,4
sub-613137_ses-52mo_T2-Sagittal-CorpusCallosum,1,4
sub-613137_ses-52mo_T2-Sagittal-Insula-FrontoTemporal,1,4
sub-613137_ses-52mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.75,4
sub-613137_ses-52mo_desc-AtlasInT1w,1,4
sub-613137_ses-52mo_desc-T1wInAtlas,1,4
sub-613137_ses-52mo_task-rest_run-01_desc-T1InTask,0.8,5
sub-613137_ses-52mo_task-rest_run-01_desc-T2InTask,1,4
sub-613137_ses-52mo_task-rest_run-01_desc-TaskInT1,1,4
sub-613137_ses-52mo_task-rest_run-01_desc-TaskInT2,0.75,4
sub-613137_ses-52mo_task-rest_run-02_desc-T1InTask,1,4
sub-613137_ses-52mo_task-rest_run-02_desc-T2InTask,0.8,5
sub-613137_ses-52mo_task-rest_run-02_desc-TaskInT1,1,4
sub-613137_ses-52mo_task-rest_run-02_desc-TaskInT2,1,4
sub-613137_ses-52mo_task-rest_run-03_desc-T1InTask,1,5
sub-613137_ses-52mo_task-rest_run-03_desc-T2InTask,1,4
sub-613137_ses-52mo_task-rest_run-03_desc-TaskInT1,1,5
sub-613137_ses-52mo_task-rest_run-03_desc-TaskInT2,1,4
sub-617942_ses-37mo_T1-Axial-BasalGangila-Putamen,1,1
sub-617942_ses-37mo_T1-Axial-SuperiorFrontal,1,1
sub-617942_ses-37mo_T1-Coronal-OrbitoFrontal,1,1
sub-617942_ses-37mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-617942_ses-37mo_T1-Sagittal-CorpusCallosum,1,1
sub-617942_ses-37mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-617942_ses-37mo_T2-Axial-BasalGangila-Putamen,1,1
sub-617942_ses-37mo_T2-Coronal-Caudate-Amygdala,1,1
sub-617942_ses-37mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-617942_ses-37mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-617942_ses-37mo_desc-AtlasInT1w,1,1
sub-617942_ses-37mo_task-rest_run-01_desc-T1InTask,1,1
sub-617942_ses-37mo_task-rest_run-01_desc-T2InTask,1,1
sub-617942_ses-37mo_task-rest_run-01_desc-TaskInT2,1,1
sub-617942_ses-37mo_task-rest_run-02_desc-T1InTask,1,1
sub-617942_ses-37mo_task-rest_run-02_desc-T2InTask,1,1
sub-617942_ses-37mo_task-rest_run-02_desc-TaskInT1,1,1
sub-617942_ses-37mo_task-rest_run-02_desc-TaskInT2,1,1
sub-621289_ses-12mo_T1-Axial-BasalGangila-Putamen,1,1
sub-621289_ses-12mo_T1-Axial-SuperiorFrontal,0,1
sub-621289_ses-12mo_T1-Coronal-Caudate-Amygdala,1,1
sub-621289_ses-12mo_T1-Sagittal-CorpusCallosum,1,1
sub-621289_ses-12mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-621289_ses-12mo_T2-Axial-BasalGangila-Putamen,1,1
sub-621289_ses-12mo_T2-Axial-SuperiorFrontal,0,1
sub-621289_ses-12mo_T2-Sagittal-CorpusCallosum,0,1
sub-621289_ses-12mo_desc-AtlasInT1w,1,1
sub-621289_ses-12mo_desc-T1wInAtlas,1,1
sub-621289_ses-12mo_task-rest_run-01_desc-T2InTask,1,1
sub-621289_ses-12mo_task-rest_run-01_desc-TaskInT1,1,1
sub-621289_ses-12mo_task-rest_run-01_desc-TaskInT2,1,1
sub-621289_ses-12mo_task-rest_run-02_desc-T2InTask,1,1
sub-621289_ses-12mo_task-rest_run-02_desc-TaskInT1,1,1
sub-621289_ses-12mo_task-rest_run-02_desc-TaskInT2,1,1
sub-621289_ses-12mo_task-rest_run-03_desc-TaskInT1,1,1
sub-621289_ses-12mo_task-rest_run-03_desc-TaskInT2,1,1
sub-621289_ses-12mo_task-rest_run-04_desc-T1InTask,1,1
sub-621289_ses-12mo_task-rest_run-04_desc-TaskInT1,1,1
sub-621289_ses-15mo_T1-Coronal-Caudate-Amygdala,1,1
sub-621289_ses-15mo_T1-Coronal-OrbitoFrontal,1,1
sub-621289_ses-15mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-621289_ses-15mo_T1-Sagittal-CorpusCallosum,1,1
sub-621289_ses-15mo_T2-Axial-BasalGangila-Putamen,1,1
sub-621289_ses-15mo_T2-Axial-InferiorTemporal-Cerebellum,0,1
sub-621289_ses-15mo_T2-Axial-SuperiorFrontal,1,1
sub-621289_ses-15mo_T2-Coronal-Caudate-Amygdala,1,1
sub-621289_ses-15mo_T2-Coronal-OrbitoFrontal,1,1
sub-621289_ses-15mo_T2-Sagittal-CorpusCallosum,1,1
sub-621289_ses-15mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-621289_ses-15mo_desc-AtlasInT1w,1,1
sub-621289_ses-15mo_desc-T1wInAtlas,1,1
sub-621289_ses-15mo_task-rest_run-01_desc-T1InTask,1,1
sub-621289_ses-15mo_task-rest_run-01_desc-TaskInT1,1,1
sub-621289_ses-15mo_task-rest_run-01_desc-TaskInT2,1,1
sub-621289_ses-15mo_task-rest_run-02_desc-T2InTask,1,1
sub-621289_ses-15mo_task-rest_run-02_desc-TaskInT1,1,1
sub-621289_ses-15mo_task-rest_run-02_desc-TaskInT2,1,1
sub-621289_ses-15mo_task-rest_run-03_desc-T1InTask,1,1
sub-621289_ses-15mo_task-rest_run-03_desc-T2InTask,1,1
sub-621289_ses-15mo_task-rest_run-03_desc-TaskInT2,1,1
sub-621289_ses-15mo_task-rest_run-04_desc-T1InTask,1,1
sub-621289_ses-15mo_task-rest_run-04_desc-T2InTask,1,1
sub-621289_ses-15mo_task-rest_run-04_desc-TaskInT1,1,1
sub-621289_ses-15mo_task-rest_run-04_desc-TaskInT2,1,1
sub-621289_ses-9mo_T1-Axial-SuperiorFrontal,1,1
sub-621289_ses-9mo_T1-Coronal-Caudate-Amygdala,1,1
sub-621289_ses-9mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-621289_ses-9mo_T1-Sagittal-CorpusCallosum,1,1
sub-621289_ses-9mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-621289_ses-9mo_T2-Axial-BasalGangila-Putamen,0,1
sub-621289_ses-9mo_T2-Coronal-OrbitoFrontal,0,1
sub-621289_ses-9mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-621289_ses-9mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-621289_ses-9mo_desc-AtlasInT1w,0,1
sub-621289_ses-9mo_desc-T1wInAtlas,0,1
sub-627915_ses-15mo_T1-Axial-BasalGangila-Putamen,1,5
sub-627915_ses-15mo_T1-Axial-SuperiorFrontal,0.5,4
sub-627915_ses-15mo_T1-Coronal-Caudate-Amygdala,0.75,4
sub-627915_ses-15mo_T1-Coronal-OrbitoFrontal,1,4
sub-627915_ses-15mo_T1-Coronal-PosteriorParietal-Lingual,1,4
sub-627915_ses-15mo_T1-Sagittal-CorpusCallosum,0.75,4
sub-627915_ses-15mo_T1-Sagittal-Insula-FrontoTemporal,0.75,4
sub-627915_ses-15mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,4
sub-627915_ses-15mo_T2-Axial-BasalGangila-Putamen,1,4
sub-627915_ses-15mo_T2-Axial-SuperiorFrontal,0.8,5
sub-627915_ses-15mo_T2-Coronal-Caudate-Amygdala,0.75,4
sub-627915_ses-15mo_T2-Coronal-OrbitoFrontal,1,4
sub-627915_ses-15mo_T2-Sagittal-CorpusCallosum,1,4
sub-627915_ses-15mo_T2-Sagittal-Insula-FrontoTemporal,1,4
sub-627915_ses-15mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.75,4
sub-627915_ses-15mo_desc-AtlasInT1w,1,4
sub-627915_ses-15mo_desc-T1wInAtlas,0.75,4
sub-627915_ses-15mo_task-rest_run-01_desc-T1InTask,1,4
sub-627915_ses-15mo_task-rest_run-01_desc-T2InTask,1,4
sub-627915_ses-15mo_task-rest_run-01_desc-TaskInT1,1,5
sub-627915_ses-15mo_task-rest_run-01_desc-TaskInT2,1,4
sub-627915_ses-15mo_task-rest_run-02_desc-T1InTask,0.8,5
sub-627915_ses-15mo_task-rest_run-02_desc-T2InTask,1,4
sub-627915_ses-15mo_task-rest_run-02_desc-TaskInT1,1,4
sub-627915_ses-15mo_task-rest_run-02_desc-TaskInT2,1,4
sub-629130_ses-11mo_T1-Coronal-Caudate-Amygdala,1,1
sub-629130_ses-11mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-629130_ses-11mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-629130_ses-11mo_T2-Axial-BasalGangila-Putamen,1,1
sub-629130_ses-11mo_T2-Axial-SuperiorFrontal,0,1
sub-629130_ses-11mo_T2-Coronal-Caudate-Amygdala,1,1
sub-629130_ses-11mo_T2-Coronal-OrbitoFrontal,1,1
sub-629130_ses-11mo_T2-Sagittal-CorpusCallosum,1,1
sub-629130_ses-11mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-629130_ses-11mo_desc-AtlasInT1w,1,1
sub-629130_ses-11mo_task-rest_run-01_desc-T1InTask,1,1
sub-629130_ses-11mo_task-rest_run-01_desc-T2InTask,0,1
sub-629130_ses-11mo_task-rest_run-01_desc-TaskInT2,1,1
sub-629130_ses-11mo_task-rest_run-02_desc-T1InTask,1,1
sub-629130_ses-11mo_task-rest_run-02_desc-T2InTask,1,1
sub-629130_ses-11mo_task-rest_run-02_desc-TaskInT1,1,1
sub-629130_ses-11mo_task-rest_run-03_desc-TaskInT1,1,1
sub-629130_ses-11mo_task-rest_run-03_desc-TaskInT2,1,1
sub-629130_ses-14mo_T1-Axial-BasalGangila-Putamen,1,1
sub-629130_ses-14mo_T1-Axial-SuperiorFrontal,0,1
sub-629130_ses-14mo_T1-Coronal-OrbitoFrontal,1,1
sub-629130_ses-14mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-629130_ses-14mo_T1-Sagittal-CorpusCallosum,1,1
sub-629130_ses-14mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-629130_ses-14mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-629130_ses-14mo_T2-Axial-BasalGangila-Putamen,1,1
sub-629130_ses-14mo_T2-Coronal-Caudate-Amygdala,1,1
sub-629130_ses-14mo_T2-Coronal-OrbitoFrontal,1,1
sub-629130_ses-14mo_T2-Sagittal-CorpusCallosum,1,1
sub-629130_ses-14mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-629130_ses-14mo_desc-AtlasInT1w,1,1
sub-629130_ses-14mo_desc-T1wInAtlas,1,1
sub-629130_ses-14mo_task-rest_run-01_desc-T2InTask,1,1
sub-629130_ses-14mo_task-rest_run-01_desc-TaskInT2,1,1
sub-629130_ses-14mo_task-rest_run-02_desc-T2InTask,1,1
sub-629130_ses-14mo_task-rest_run-03_desc-T1InTask,1,1
sub-629130_ses-14mo_task-rest_run-03_desc-T2InTask,1,1
sub-629130_ses-14mo_task-rest_run-03_desc-TaskInT1,1,1
sub-629130_ses-14mo_task-rest_run-03_desc-TaskInT2,1,1
sub-629130_ses-14mo_task-rest_run-04_desc-T2InTask,1,1
sub-629130_ses-14mo_task-rest_run-04_desc-TaskInT1,1,1
sub-629130_ses-14mo_task-rest_run-04_desc-TaskInT2,1,1
sub-629130_ses-17mo_T1-Axial-BasalGangila-Putamen,0,1
sub-629130_ses-17mo_T1-Coronal-Caudate-Amygdala,1,1
sub-629130_ses-17mo_T1-Coronal-OrbitoFrontal,1,1
sub-629130_ses-17mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-629130_ses-17mo_T2-Axial-BasalGangila-Putamen,1,1
sub-629130_ses-17mo_T2-Axial-SuperiorFrontal,1,1
sub-629130_ses-17mo_T2-Coronal-Caudate-Amygdala,1,1
sub-629130_ses-17mo_T2-Coronal-OrbitoFrontal,1,1
sub-629130_ses-17mo_T2-Sagittal-CorpusCallosum,1,1
sub-629130_ses-17mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-629130_ses-17mo_desc-AtlasInT1w,1,1
sub-629130_ses-17mo_desc-T1wInAtlas,0,1
sub-629130_ses-17mo_task-rest_run-01_desc-T1InTask,1,1
sub-629130_ses-17mo_task-rest_run-01_desc-TaskInT1,1,1
sub-629130_ses-17mo_task-rest_run-01_desc-TaskInT2,1,1
sub-629130_ses-17mo_task-rest_run-02_desc-T1InTask,1,1
sub-629130_ses-17mo_task-rest_run-02_desc-TaskInT1,1,1
sub-629130_ses-17mo_task-rest_run-03_desc-T1InTask,1,1
sub-629130_ses-17mo_task-rest_run-03_desc-T2InTask,1,1
sub-629130_ses-17mo_task-rest_run-03_desc-TaskInT1,1,1
sub-629130_ses-17mo_task-rest_run-03_desc-TaskInT2,1,1
sub-629130_ses-20mo_T1-Axial-SuperiorFrontal,0,1
sub-629130_ses-20mo_T1-Coronal-OrbitoFrontal,1,1
sub-629130_ses-20mo_T1-Sagittal-CorpusCallosum,1,1
sub-629130_ses-20mo_T2-Axial-BasalGangila-Putamen,1,1
sub-629130_ses-20mo_T2-Axial-SuperiorFrontal,1,1
sub-629130_ses-20mo_T2-Coronal-OrbitoFrontal,1,1
sub-629130_ses-20mo_T2-Sagittal-CorpusCallosum,1,1
sub-629130_ses-20mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-629130_ses-20mo_desc-T1wInAtlas,1,1
sub-629130_ses-20mo_task-rest_run-01_desc-T2InTask,1,1
sub-629130_ses-20mo_task-rest_run-01_desc-TaskInT1,1,1
sub-629130_ses-20mo_task-rest_run-01_desc-TaskInT2,1,1
sub-629130_ses-20mo_task-rest_run-02_desc-T1InTask,1,1
sub-629130_ses-20mo_task-rest_run-02_desc-T2InTask,1,1
sub-629130_ses-20mo_task-rest_run-02_desc-TaskInT1,1,1
sub-629130_ses-20mo_task-rest_run-02_desc-TaskInT2,1,1
sub-629130_ses-23mo_T1-Coronal-Caudate-Amygdala,1,1
sub-629130_ses-23mo_T1-Coronal-OrbitoFrontal,1,1
sub-629130_ses-23mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-629130_ses-23mo_T1-Sagittal-CorpusCallosum,0,1
sub-629130_ses-23mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-629130_ses-23mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-629130_ses-23mo_T2-Axial-BasalGangila-Putamen,1,1
sub-629130_ses-23mo_T2-Axial-SuperiorFrontal,1,1
sub-629130_ses-23mo_T2-Coronal-Caudate-Amygdala,1,1
sub-629130_ses-23mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-629130_ses-23mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-629130_ses-23mo_desc-AtlasInT1w,1,1
sub-629130_ses-23mo_desc-T1wInAtlas,1,1
sub-629130_ses-23mo_task-rest_run-01_desc-T1InTask,1,1
sub-629130_ses-23mo_task-rest_run-01_desc-T2InTask,1,1
sub-629130_ses-23mo_task-rest_run-02_desc-TaskInT1,1,1
sub-629130_ses-23mo_task-rest_run-02_desc-TaskInT2,1,1
sub-629130_ses-23mo_task-rest_run-03_desc-T2InTask,1,1
sub-629130_ses-23mo_task-rest_run-03_desc-TaskInT1,1,1
sub-629130_ses-23mo_task-rest_run-03_desc-TaskInT2,1,1
sub-629130_ses-26mo_T1-Axial-BasalGangila-Putamen,0,1
sub-629130_ses-26mo_T1-Coronal-Caudate-Amygdala,0,1
sub-629130_ses-26mo_T1-Coronal-OrbitoFrontal,1,1
sub-629130_ses-26mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-629130_ses-26mo_T1-Sagittal-CorpusCallosum,0,1
sub-629130_ses-26mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-629130_ses-26mo_T2-Axial-SuperiorFrontal,1,1
sub-629130_ses-26mo_T2-Coronal-Caudate-Amygdala,0,1
sub-629130_ses-26mo_desc-AtlasInT1w,1,1
sub-629130_ses-26mo_desc-T1wInAtlas,1,1
sub-629130_ses-26mo_task-rest_run-01_desc-T2InTask,1,1
sub-629130_ses-26mo_task-rest_run-01_desc-TaskInT1,1,1
sub-629130_ses-26mo_task-rest_run-01_desc-TaskInT2,1,1
sub-629130_ses-26mo_task-rest_run-02_desc-T1InTask,0,1
sub-629130_ses-26mo_task-rest_run-02_desc-T2InTask,1,1
sub-629130_ses-26mo_task-rest_run-02_desc-TaskInT2,1,1
sub-629130_ses-26mo_task-rest_run-03_desc-T1InTask,0,1
sub-629130_ses-26mo_task-rest_run-03_desc-T2InTask,1,1
sub-629130_ses-26mo_task-rest_run-03_desc-TaskInT1,1,1
sub-629130_ses-26mo_task-rest_run-04_desc-T1InTask,0,1
sub-629130_ses-26mo_task-rest_run-04_desc-T2InTask,0,1
sub-629130_ses-26mo_task-rest_run-04_desc-TaskInT1,1,1
sub-629130_ses-26mo_task-rest_run-04_desc-TaskInT2,1,1
sub-633038_ses-12mo_T1-Coronal-Caudate-Amygdala,1,1
sub-633038_ses-12mo_T1-Coronal-OrbitoFrontal,1,1
sub-633038_ses-12mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-633038_ses-12mo_T1-Sagittal-CorpusCallosum,1,1
sub-633038_ses-12mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-633038_ses-12mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-633038_ses-12mo_T2-Axial-BasalGangila-Putamen,1,1
sub-633038_ses-12mo_T2-Axial-SuperiorFrontal,1,1
sub-633038_ses-12mo_T2-Coronal-OrbitoFrontal,1,1
sub-633038_ses-12mo_T2-Sagittal-CorpusCallosum,1,1
sub-633038_ses-12mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-633038_ses-12mo_desc-AtlasInT1w,1,1
sub-633038_ses-12mo_desc-T1wInAtlas,1,1
sub-633038_ses-12mo_task-rest_run-01_desc-T1InTask,1,1
sub-633038_ses-12mo_task-rest_run-01_desc-T2InTask,1,1
sub-633038_ses-12mo_task-rest_run-01_desc-TaskInT2,1,1
sub-633038_ses-12mo_task-rest_run-02_desc-T1InTask,1,1
sub-633038_ses-12mo_task-rest_run-02_desc-TaskInT1,1,1
sub-633038_ses-12mo_task-rest_run-02_desc-TaskInT2,1,1
sub-637299_ses-11mo_T1-Axial-BasalGangila-Putamen,1,1
sub-637299_ses-11mo_T1-Axial-SuperiorFrontal,0,1
sub-637299_ses-11mo_T1-Coronal-Caudate-Amygdala,1,1
sub-637299_ses-11mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-637299_ses-11mo_T1-Sagittal-CorpusCallosum,1,1
sub-637299_ses-11mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-637299_ses-11mo_T2-Axial-BasalGangila-Putamen,1,1
sub-637299_ses-11mo_T2-Axial-SuperiorFrontal,1,1
sub-637299_ses-11mo_T2-Sagittal-CorpusCallosum,0,1
sub-637299_ses-11mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-637299_ses-11mo_task-rest_run-01_desc-T2InTask,1,1
sub-637299_ses-11mo_task-rest_run-02_desc-T2InTask,1,1
sub-637299_ses-11mo_task-rest_run-02_desc-TaskInT1,1,1
sub-637299_ses-11mo_task-rest_run-02_desc-TaskInT2,1,1
sub-648669_ses-12mo_T1-Coronal-Caudate-Amygdala,1,1
sub-648669_ses-12mo_T1-Coronal-OrbitoFrontal,1,1
sub-648669_ses-12mo_T1-Coronal-PosteriorParietal-Lingual,0,1
sub-648669_ses-12mo_T1-Sagittal-CorpusCallosum,0,1
sub-648669_ses-12mo_T2-Coronal-Caudate-Amygdala,1,1
sub-648669_ses-12mo_T2-Sagittal-CorpusCallosum,1,1
sub-648669_ses-12mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-648669_ses-12mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,1,1
sub-648669_ses-12mo_desc-AtlasInT1w,1,1
sub-648669_ses-12mo_desc-T1wInAtlas,1,1
sub-648669_ses-12mo_task-rest_run-01_desc-T2InTask,1,1
sub-648669_ses-12mo_task-rest_run-01_desc-TaskInT1,1,1
sub-648669_ses-12mo_task-rest_run-01_desc-TaskInT2,1,1
sub-648669_ses-12mo_task-rest_run-02_desc-TaskInT1,1,1
sub-648669_ses-12mo_task-rest_run-02_desc-TaskInT2,0,1
sub-648669_ses-15mo_T1-Axial-SuperiorFrontal,1,1
sub-648669_ses-15mo_T1-Coronal-Caudate-Amygdala,1,1
sub-648669_ses-15mo_T1-Coronal-OrbitoFrontal,1,1
sub-648669_ses-15mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-648669_ses-15mo_T1-Sagittal-CorpusCallosum,1,1
sub-648669_ses-15mo_T1-Sagittal-Insula-FrontoTemporal,0,1
sub-648669_ses-15mo_T2-Axial-SuperiorFrontal,0,1
sub-648669_ses-15mo_T2-Coronal-Caudate-Amygdala,1,1
sub-648669_ses-15mo_T2-Coronal-OrbitoFrontal,1,1
sub-648669_ses-15mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-648669_ses-15mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0,1
sub-648669_ses-15mo_desc-AtlasInT1w,1,1
sub-648669_ses-15mo_desc-T1wInAtlas,1,1
sub-648669_ses-15mo_task-rest_run-01_desc-T1InTask,1,1
sub-648669_ses-15mo_task-rest_run-01_desc-T2InTask,1,1
sub-648669_ses-15mo_task-rest_run-01_desc-TaskInT1,1,1
sub-648669_ses-15mo_task-rest_run-01_desc-TaskInT2,1,1
sub-648669_ses-15mo_task-rest_run-02_desc-T2InTask,1,1
sub-648669_ses-15mo_task-rest_run-02_desc-TaskInT2,1,1
sub-648669_ses-15mo_task-rest_run-03_desc-T1InTask,1,1
sub-648669_ses-15mo_task-rest_run-03_desc-T2InTask,1,1
sub-648669_ses-15mo_task-rest_run-03_desc-TaskInT1,1,1
sub-648669_ses-15mo_task-rest_run-03_desc-TaskInT2,1,1
sub-648669_ses-15mo_task-rest_run-04_desc-T2InTask,1,1
sub-648669_ses-9mo_T1-Axial-BasalGangila-Putamen,1,1
sub-648669_ses-9mo_T1-Coronal-PosteriorParietal-Lingual,1,1
sub-648669_ses-9mo_T1-Sagittal-CorpusCallosum,0,1
sub-648669_ses-9mo_T1-Sagittal-Insula-FrontoTemporal,1,1
sub-648669_ses-9mo_T2-Axial-BasalGangila-Putamen,1,1
sub-648669_ses-9mo_T2-Coronal-Caudate-Amygdala,1,1
sub-648669_ses-9mo_T2-Coronal-OrbitoFrontal,1,1
sub-648669_ses-9mo_T2-Sagittal-CorpusCallosum,1,1
sub-648669_ses-9mo_T2-Sagittal-Insula-FrontoTemporal,1,1
sub-648669_ses-9mo_desc-AtlasInT1w,1,1
sub-648669_ses-9mo_desc-T1wInAtlas,1,1
sub-648669_ses-9mo_task-rest_run-01_desc-TaskInT1,1,1
sub-648669_ses-9mo_task-rest_run-02_desc-T1InTask,1,1
sub-648669_ses-9mo_task-rest_run-02_desc-T2InTask,1,1
sub-648669_ses-9mo_task-rest_run-02_desc-TaskInT1,1,1
sub-648669_ses-9mo_task-rest_run-02_desc-TaskInT2,1,1
sub-648669_ses-9mo_task-rest_run-03_desc-TaskInT1,1,1
sub-648669_ses-9mo_task-rest_run-04_desc-TaskInT1,1,1
sub-648669_ses-9mo_task-rest_run-04_desc-TaskInT2,1,1
sub-648807_ses-21mo_T1-Axial-BasalGangila-Putamen,1,2
sub-648807_ses-21mo_T1-Axial-SuperiorFrontal,0,2
sub-648807_ses-21mo_T1-Coronal-Caudate-Amygdala,1,3
sub-648807_ses-21mo_T1-Coronal-OrbitoFrontal,0.5,2
sub-648807_ses-21mo_T1-Coronal-PosteriorParietal-Lingual,0.3333333333333333,3
sub-648807_ses-21mo_T1-Sagittal-CorpusCallosum,1,3
sub-648807_ses-21mo_T1-Sagittal-Insula-FrontoTemporal,0.3333333333333333,3
sub-648807_ses-21mo_T1-Sagittal-Insula-Temporal-HippocampalSulcus,0.5,2
sub-648807_ses-21mo_T2-Axial-BasalGangila-Putamen,1,3
sub-648807_ses-21mo_T2-Axial-SuperiorFrontal,0.5,2
sub-648807_ses-21mo_T2-Coronal-Caudate-Amygdala,1,2
sub-648807_ses-21mo_T2-Coronal-OrbitoFrontal,0.5,2
sub-648807_ses-21mo_T2-Coronal-PosteriorParietal-Lingual,0.5,2
sub-648807_ses-21mo_T2-Sagittal-CorpusCallosum,1,3
sub-648807_ses-21mo_T2-Sagittal-Insula-FrontoTemporal,0.5,2
sub-648807_ses-21mo_T2-Sagittal-Insula-Temporal-HippocampalSulcus,0.5,2
sub-648807_ses-21mo_desc-AtlasInT1w,0.5,2
sub-648807_ses-21mo_desc-T1wInAtlas,1,2
sub-648807_ses-21mo_task-rest_run-01_desc-T1InTask,1,3
sub-648807_ses-21mo_task-rest_run-01_desc-T2InTask,0.6666666666666666,3
sub-648807_ses-21mo_task-rest_run-01_desc-TaskInT1,1,2
sub-648807_ses-21mo_task-rest_run-01_desc-TaskInT2,1,3
sub-648807_ses-21mo_task-rest_run-02_desc-T1InTask,1,3
sub-648807_ses-21mo_task-rest_run-02_desc-T2InTask,1,3
sub-648807_ses-21mo_task-rest_run-02_desc-TaskInT1,1,2
sub-648807_ses-21mo_task-rest_run-02_desc-TaskInT2,1,2
